sep=,
Plate name,Plate ID,Plate type,Well,Hyperwell,Reaction Mix name,Sample name,Target names,Categories,Group,Valid partitions,Volume per well [μL],Count categories,Count random,Random variation,Lambda,Lambda error,Conc. per group [cp/µl],Conc. per group error,Concentration factor,Template volume [µl],Total volume [µl],Undiluted Conc. per group [cp/µl],Undiluted Conc. per group [cp/µl] error,Conversion factor,Conversion factor unit,Conv. Undiluted Conc. per group,Conv. Undiluted Conc. per group error,% intact,% intact error
,,,C1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25344,19.494,21,-,-,0.0013291561816290431,2.8805959616671903E-4,1.7989359134144185,0.3898719803664058,,,,-,-,,,-,-,-,-
,,,C1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25344,19.494,15789,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25353,18.915,0,-0.22796838532821137,0.0890381050085067,8.991812024322643E-6,3.511968036648407E-6,0.012542424977516712,0.004898745158812137,-,-,-,-,-,-,-,-,-,0.0020892458947751663,8.143460108233207E-4
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25353,18.915,60,-,-,0.0,3.752582336526679E-4,0.0,0.5234371259155163,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25353,18.915,0,-,-,0.0,1.938805307809512E-5,0.0,0.027043848396112166,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25353,18.915,290,-,-,7.954909450405556E-4,9.13612558573588E-4,1.10960788231298,1.2743723893949537,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25353,18.915,0,-,-,0.0,2.454414671915141E-5,0.0,0.0342359379877394,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25353,18.915,489,-,-,0.005593898484758719,0.0011162530553639881,7.802771219766008,1.5570299028666912,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25353,18.915,6,-,-,2.2313528130396554E-4,1.3678410096120585E-4,0.3112451103316853,0.190796284417682,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25353,18.915,1847,-,-,0.1061911786898524,0.002475818990505645,148.1230800186659,3.453450079064284,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25353,18.915,0,-,-,0.0,1.6973274936704752E-5,0.0,0.02367554247581381,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25353,18.915,450,-,-,0.0,0.0011166182758319395,0.0,1.5575393385963463,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25353,18.915,2,-,-,0.0,8.431202929477917E-5,0.0,0.11760447163169196,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25353,18.915,2439,-,-,0.1379722634324767,0.002830505713264145,192.45361873658288,3.9481925846556276,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25353,18.915,2,-,-,0.0,8.689022884396238E-5,0.0,0.1212007294643988,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25353,18.915,3265,-,-,0.1806925870856849,0.0031709887855251233,252.04299326823738,4.423122818783762,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25353,18.915,17,-,-,0.0010306466703949857,2.5055083920968524E-4,1.4376199710124928,0.3494862987950481,,,,-,-,,,-,-,-,-
,,,C2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25353,18.915,16486,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25445,19.221,0,-0.01172673664450134,0.023441620598722412,4.6086615618223803E-7,9.212668201304817E-7,6.326149869784177E-4,0.0012645910089133046,-,-,-,-,-,-,-,-,-,1.4530013790032406E-4,2.903863612918864E-4
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25445,19.221,22,-,-,0.0,2.2042876110246705E-4,0.0,0.30257491456883046,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25445,19.221,0,-,-,1.1384719064699844E-6,6.438789851910108E-6,0.001562740896951463,0.008838303493720216,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25445,19.221,155,-,-,0.0,6.219505642853145E-4,0.0,0.8537299666044293,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25445,19.221,0,-,-,0.0,7.561666096789159E-6,0.0,0.010379636766957244,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25445,19.221,283,-,-,0.0027075460271879515,7.949337135243692E-4,3.7165545175239014,1.0911779354678193,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25445,19.221,1,-,-,0.0,5.314608596749501E-5,0.0,0.07295178878135312,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25445,19.221,1569,-,-,0.08128323532648932,0.002069943936959781,111.57467774070517,2.841340244146863,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25445,19.221,0,-,-,5.445769522757771E-6,8.235780713149099E-6,0.007475218931816296,0.01130497051848113,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25445,19.221,243,-,-,0.0,7.723709145279378E-4,0.0,1.0602067638991266,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25445,19.221,1,-,-,0.0,5.426158729755818E-5,0.0,0.07448299876482883,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25445,19.221,2011,-,-,0.10303713220013458,0.002305396133254989,141.43549742304515,3.1645373071015883,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25445,19.221,1,-,-,0.0,5.6600902156052574E-5,0.0,0.07769409512956095,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25445,19.221,2608,-,-,0.13168798700242212,0.002615887463420561,180.76353202600828,3.590737986311226,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25445,19.221,22,-,-,0.0011866236559585075,2.5203471523567694E-4,1.6288371332817886,0.34595931152271475,,,,-,-,,,-,-,-,-
,,,C3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25445,19.221,18529,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25288,19.374,0,0.0,0.20598603119891665,0.0,8.14556647317734E-6,0.0,0.011092837092407916,-,-,-,-,-,-,-,-,-,0.0,0.0015828457824629428
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25288,19.374,73,-,-,0.0,4.585740872640028E-4,0.0,0.6244977143787267,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25288,19.374,0,-,-,0.0,1.9647404530974856E-5,0.0,0.026756329159969065,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25288,19.374,410,-,-,0.001160333432740912,0.0011413068392267494,1.5801712237760002,1.554260330657508,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25288,19.374,1,-,-,4.993269034547776E-5,5.1508439873581226E-5,0.06799959234412539,0.07014548764450125,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25288,19.374,518,-,-,0.0,0.0012715745670977148,0.0,1.7316621956388,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25288,19.374,2,-,-,0.0,9.564833244336377E-5,0.0,0.13025630242519406,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25288,19.374,2218,-,-,0.13692457072775194,0.002914298461708544,186.4673208465473,3.968764871153,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25288,19.374,0,-,-,0.0,2.670899387335673E-5,0.0,0.036372978959153715,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25288,19.374,581,-,-,0.0,0.0013479179279511613,0.0,1.8356285026872843,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25288,19.374,3,-,-,0.0,1.1479624848888099E-4,0.0,0.1563324156152904,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25288,19.374,2633,-,-,0.16058520528524178,0.0031533932941387286,218.68896749488076,4.294370221562724,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25288,19.374,3,-,-,0.0,1.1711057046797163E-4,0.0,0.15948411743713037,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25288,19.374,3704,-,-,0.21917936955129452,0.003609285769067946,298.483972656207,4.9152160488845205,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25288,19.374,27,-,-,0.00178471144969361,3.4715342619687727E-4,2.4304648956702906,0.4727622585309389,,,,-,-,,,-,-,-,-
,,,D1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25288,19.374,15115,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25447,18.714,0,-0.02263717458313532,0.01613411328191544,8.895816659415523E-7,6.340287056993865E-7,0.0012541799013680622,8.938876440724918E-4,-,-,-,-,-,-,-,-,-,3.285523810759797E-4,2.3412831955549036E-4
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25447,18.714,17,-,-,0.0,1.8748268797965707E-4,0.0,0.26432313987684475,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25447,18.714,0,-,-,0.0,6.208262233959897E-6,0.0,0.008752740770588753,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25447,18.714,123,-,-,6.90992214347208E-6,5.278979695817488E-4,0.009741978509851841,0.7442588452198814,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25447,18.714,0,-,-,0.0,6.203914884383543E-6,0.0,0.008746611644200887,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25447,18.714,256,-,-,0.004109378029256511,7.439090729423405E-4,5.793621348931484,1.0488028738116228,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25447,18.714,1,-,-,0.0,5.1252920505032526E-5,0.0,0.0722591137439766,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25447,18.714,1351,-,-,0.06728447708209931,0.0018273087801830687,94.86126126611671,2.5762378356497853,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25447,18.714,0,-,-,0.0,8.553327407990967E-6,0.0,0.01205893931454706,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25447,18.714,194,-,-,0.0,6.554993788551211E-4,0.0,0.9241581496052964,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25447,18.714,2,-,-,0.0,7.251087215172283E-5,0.0,0.1022297130945311,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25447,18.714,1765,-,-,0.08702854923584594,0.002073799495303173,122.69751218545257,2.923753654166876,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25447,18.714,1,-,-,0.0,5.1778880663781196E-5,0.0,0.07300064055964535,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25447,18.714,2304,-,-,0.11216335029783092,0.002319014296529845,158.13390158480127,3.2694706209064566,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25447,18.714,22,-,-,0.001132736193612205,2.4333417731185194E-4,1.5969921840474732,0.34306556237019886,,,,-,-,,,-,-,-,-
,,,D2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25447,18.714,19411,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25263,19.172,0,-0.121281114468889,0.29307575097282673,4.80075230929744E-6,1.1601002357878439E-5,0.006606668523289363,0.0159649930216078,-,-,-,-,-,-,-,-,-,8.801504804184491E-4,0.002126072636941628
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25263,19.172,106,-,-,0.0,5.461107887608683E-4,0.0,0.7515432427846208,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25263,19.172,1,-,-,0.0,5.637941306989514E-5,0.0,0.07758785908805098,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25263,19.172,454,-,-,0.002221839134382786,0.0012356545580668422,3.0576363301458076,1.7004751648255563,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25263,19.172,0,-,-,0.0,2.5919574922469326E-5,0.0,0.03566983438109904,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25263,19.172,652,-,-,0.004229630510312943,0.0014317110810732187,5.820705788863795,1.9702829732440956,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25263,19.172,3,-,-,0.0,1.1509302580848044E-4,0.0,0.15838798210572438,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25263,19.172,2191,-,-,0.13944713421249355,0.0029995273411516474,191.90346281360473,4.1278702988183325,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25263,19.172,0,-,-,0.0,3.6895190647386704E-5,0.0,0.05077418683708798,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25263,19.172,686,-,-,0.0,0.0014687846609461911,0.0,2.0213026546215476,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25263,19.172,8,-,-,2.1258179253746956E-4,1.694739021184805E-4,0.2925494478566971,0.2332255076931979,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25263,19.172,2737,-,-,0.1713684695581456,0.0032625176308214245,235.83276136147057,4.489790588962678,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25263,19.172,2,-,-,0.0,1.0503811694164035E-4,0.0,0.14455068210871266,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25263,19.172,3758,-,-,0.22845655339048893,0.0037543869697124585,314.39587443431355,5.166688181144038,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25263,19.172,23,-,-,0.001569591204963472,3.2664677086772256E-4,2.1600299578424913,0.44952265817723724,,,,-,-,,,-,-,-,-
,,,D3,-,ABX#1,S#2,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25263,19.172,14642,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25372,19.423,0,0.0,0.1735314075890013,0.0,6.839465246867905E-6,0.0,0.009290658038066356,-,-,-,-,-,-,-,-,-,0.0,0.0014806700107088142
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25372,19.423,71,-,-,2.7184662312096375E-4,4.0833145082957897E-4,0.36927360883609683,0.5546731709152867,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25372,19.423,0,-,-,0.0,1.7992898004630292E-5,0.0,0.024441364410964613,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25372,19.423,303,-,-,0.0,9.669664013001967E-4,0.0,1.3135170432942591,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25372,19.423,1,-,-,2.0298458227069327E-5,5.005720999365422E-5,0.027573213296761427,0.06799719036567847,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25372,19.423,460,-,-,3.7608230180874447E-4,0.001136950968156646,0.5108662642702938,1.544422300563505,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25372,19.423,4,-,-,7.184326250520012E-5,1.170576515144141E-4,0.09759113617552388,0.15900988918067765,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25372,19.423,2057,-,-,0.12103019724567465,0.0026482907008193906,164.40615374194925,3.5974103820428778,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25372,19.423,0,-,-,0.0,1.8933530318829083E-5,0.0,0.025719109505842896,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25372,19.423,508,-,-,0.0,0.0011983025769130072,0.0,1.6277616840484368,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25372,19.423,2,-,-,0.0,8.918088589703608E-5,0.0,0.12114238240783608,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25372,19.423,2444,-,-,0.14224984366440346,0.002899043005234892,193.23069944095255,3.938029689034516,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25372,19.423,2,-,-,0.0,9.191555819441044E-5,0.0,0.12485713264693021,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25372,19.423,3511,-,-,0.1985247413543726,0.003358249038993096,269.67393172495326,4.561810361159134,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25372,19.423,21,-,-,0.0013126232468801402,2.8561602018277427E-4,1.783053686129106,0.38797781375185697,,,,-,-,,,-,-,-,-
,,,E1,-,ABX#1,ABC,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,----,25372,19.423,15988,-,-,-,-,-,-,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++++,25432,18.807,0,0.0,0.14432168348532404,0.0,5.674752505657514E-6,0.0,0.007961007609361826,-,-,-,-,-,-,-,-,-,0.0,0.002160237838173559
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+++-,25432,18.807,21,-,-,6.533745380316036E-5,2.0207481320884957E-4,0.09166073170322663,0.28348709904303115,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++-+,25432,18.807,1,-,-,4.4922430041727246E-5,4.3319163784061064E-5,0.06302086426441919,0.060771671041562565,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,++--,25432,18.807,105,-,-,0.0,4.940791325572927E-4,0.0,0.6931346750354449,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-++,25432,18.807,1,-,-,4.400347097410773E-5,4.205376637102209E-5,0.06173167321640125,0.05899646790732423,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+-+-,25432,18.807,236,-,-,0.003580114066622786,6.962858933616531E-4,5.02247724431199,0.9768068809727153,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+--+,25432,18.807,0,-,-,0.0,1.638762220008196E-5,0.0,0.022989898661507017,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,+---,25432,18.807,1342,-,-,0.06635490129542332,0.0018177763129944224,93.08809038009512,2.5501254980616177,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+++,25432,18.807,0,-,-,0.0,8.314024582773663E-6,0.0,0.011663594650497173,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-++-,25432,18.807,197,-,-,7.421494276702023E-5,6.486609423616526E-4,0.1041148003384411,0.9099946989562313,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+-+,25432,18.807,2,-,-,0.0,7.21417485999297E-5,0.0,0.10120635375448211,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,-+--,25432,18.807,1718,-,-,0.08418288284383726,0.002027347703108456,118.09864310904463,2.8441294091994207,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--++,25432,18.807,1,-,-,0.0,5.281887673989097E-5,0.0,0.0740986464563877,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,--+-,25432,18.807,2223,-,-,0.10763796732723621,0.002280125688618021,151.0033567268464,3.1987470712233677,,,,-,-,,,-,-,-,-
,,,E2,-,ABX#1,S#1,"Green,Yellow,Orange,Red",GREEN-YELLOW-ORANGE-RED,---+,25432,18.807,24,-,-,0.0012261790735723643,2.5270360182303966E-4,1.7201844354300666,0.3545133104960429,,,,-,-,,,-,-,-,-
